_id,video_id,video_title,video_description,video_tag,video_length,video_likes,channel_title,__v
67543aaa2442a0b834eca2f6,CZeR56DhlGo,홈트레이닝 속옷라인 살빼기 등운동 1탄!,"수건 두 장으로 간단하게 할 수 있는 등 운동! 운동이 귀찮을 때 집에서 가볍게 도전해 보는 건 어떨까요? 구독과 알림설정, 댓글까지~!",등 홈트레이닝 | Back Home Training,513,71,눈꽃설화TV,0
67543aaa2442a0b834eca2f7,uwT3kF2CKPE,Back - Home Training EP 2 // 등 운동 - 홈트 시리즈 2편,"Quick and easy back training done at home. If you don't have weights, you can use gallon of water like I did or anything with ...",등 홈트레이닝 | Back Home Training,78,11,Tracking Pete,0
67543aaa2442a0b834eca2f8,u74eJmadXbc,홈트 HOME TRAINING｜굽은 등을 활짝 열어 주는 운동｜바른 자세 만들기,야스민 금요일 홈 트레이닝   [굽은 등을 활-짝! 열어 주는 운동] 운동 효과 - 굽은 등과 어깨 바로 잡기 - 흉추 가동성 증가 - 바른 자세 ...,등 홈트레이닝 | Back Home Training,542,195,Yasmin 야스민,0
67543aaa2442a0b834eca2f9,C-1xg6Lve_8,"[Home Training] 상체운동 홈트레이닝 /  뒷태만들기 / 어깨라인 / 등어깨 복합운동 / Back ,Shoulder Workout / 상체홈트추천 /등운동 /어깨운동","[Home Training] 상체운동 홈트레이닝 / 뒷태만들기 / 어깨라인 / 등어깨 복합운동 / Back ,Shoulder Workout / 상체홈트추천 /등운동 ...",등 홈트레이닝 | Back Home Training,1184,28,혜니유HyeneeYoo,0
67543aaa2442a0b834eca2fa,_z_k8p36Fek,How To Build A Big Back At Home (NO WEIGHTS &amp; NO PULL-UP BAR),"If you're familiar with home workouts, you already know that the back is probably the most difficult muscle to adequately train at ...",등 홈트레이닝 | Back Home Training,559,35623,Jeremy Ethier,0
67543aaa2442a0b834eca2fb,F2_cNXEfWjA,#등운동루틴 #등운동 #backworkout #back #bodybuilding #hometraining,,등 홈트레이닝 | Back Home Training,54,2,black gaur,0
67543aaa2442a0b834eca2fc,JYfTxoym0o0,?!?!한손으로 턱걸이를?!?! #shorts #fitboon #핏분 #hometraining #홈트레이닝 #홈트 #치닝디핑 #턱걸이운동기구 #턱걸이 #등운동 #한샘,shorts #fitboon #핏분 #hometraining #홈트레이닝 #홈트 #치닝디핑 #턱걸이운동기구 #턱걸이 #등운동 #한샘 홈트레이닝의 관한 ...,등 홈트레이닝 | Back Home Training,23,0,핏분 FITBOON,0
67543aaa2442a0b834eca2fe,etjw96_TrR4,HOME WORKOUT // FUNCTIONAL BODYWEIGHT TRAINING LEVEL 1 // REBECCA BARTHEL,"SET YOUR MIND ON POWER - WITH REBECCA BARTHEL We are very happy and proud to introduce you to Rebecca Barthel, ...",등 홈트레이닝 | Back Home Training,2937,16787,FITSEVENELEVEN,0
67543aaa2442a0b834eca2ff,opSmGbIFEBo,피글렛운동💪🏾 Home training : Back workout 홈트 등운동 루틴🌟,피글렛운동     Home training : Back workout 홈트 등운동 루틴   Snow Angels 12* 4set Laying Towel Rows 12* 4set Laying ...,등 홈트레이닝 | Back Home Training,218,7,_maria빨간피글렛,0
67543aaa2442a0b834eca300,CTullAGsVQg,"home training , 10분 전신 운동 #shorts #fullbodyworkout #workout #전신운동 #홈트레이닝",,등 홈트레이닝 | Back Home Training,18,5,운동몬스터,0
67543aaa2442a0b834eca301,RbZMHvqRqQ0,가압 홈트레이닝 (등 적응훈련) EP. 3-1 / KAATSU HOME TRAINING EP. 3-1,가압 홈트레이닝 (등 적응훈련) EP. 3-1 / KAATSU HOME TRAINING EP. 3-1.,등 홈트레이닝 | Back Home Training,793,6,BFR KOREA (비에프알코리아),0
67543aaa2442a0b834eca302,1dJ-d7tVwEk,10 min Intense BACK WORKOUT (At Home &amp; Apartment Friendly),This at home back workout is done with minimal equipment (dumbbell only) and is only 10 minutes! THE MAT I USE (Exercise ...,등 홈트레이닝 | Back Home Training,729,51168,MadFit,0
67543aaa2442a0b834eca304,kO_b0D8P1Jg,20 Minute Superset Back Workout with Dumbbells | Caroline Girvan,A 20 minute BACK WORKOUT with dumbbells using supersets to target the back along with the core and rear delts! Supersets are ...,등 홈트레이닝 | Back Home Training,1549,22914,Caroline Girvan,0
67543aaa2442a0b834eca305,LH7q65CKh-8,홈트레이닝(어깨재활운동)Home training rehabilitation exercise,홈트레이닝 #Hometraining #rehabilitationexercise #재활운동.,등 홈트레이닝 | Back Home Training,122,31,Dwayne joseon금광산,0
67543aaa2442a0b834eca307,AS52npIPJ70,홈트도구로 맥그립 효과 등운동🙌 Back training,헬스장에 가면 좋지만 못가는 날 맥그립으로 등운동 효과를 집에서 하는 방법!   밴드와 반석 싸이마스터(허벅지안쪽 운동도구)를 ...,등 홈트레이닝 | Back Home Training,41,4,Minjoo Kim,0
67543aaa2442a0b834eca308,ESkI_WR1qqc,"15 MIN UPPER BODY WORKOUT - No Equipment (Back, Arms, Chest, Shoulders)","An at home, total upper body workout with NO EQUIPMENT needed! Just yourself and your mat. 15 minutes composed of 2 mini ...",등 홈트레이닝 | Back Home Training,1055,74504,MadFit,0
67543aaa2442a0b834eca309,hCZYGcPOpO4,#커플운동 #coupleworkout #전신운동 #홈트 #shorts  #hometraining,,등 홈트레이닝 | Back Home Training,46,11,팀케이짐,0
67543aaa2442a0b834eca30a,-cjtPfIfuTM,"스쿼트 자세 교정, 무릎 통증 줄이는 방법🔥 #홈트 #홈트레이닝 #hometraining #workout #shorts",,등 홈트레이닝 | Back Home Training,37,109,원동력,0
67543aaa2442a0b834eca30b,Tkr6H5ot9Ww,#diet#hometraining#밴드등운동        [직장인다이어트]홈트 밴드 등 운동 💪 장소ㆍ복장 다 필요 없고!그냥 하기.,,등 홈트레이닝 | Back Home Training,27,3,FIRE,0
67543aaa2442a0b834eca30c,mvSSnvCU2sU,다리가 안보이는 풀업 #shorts #턱걸이 #pullups #오운완 #홈트레이닝 #hometraining,풀업하는데 다리가 안보인다?! 다리 어디갔어??,등 홈트레이닝 | Back Home Training,15,17,Gym승Hell 짐승헬,0
67543aaa2442a0b834eca30d,et8ixkH9Jxs,#hometraining #pullups #철봉 #홈트 #홈트레이닝 #꾸준히 #풀업,,등 홈트레이닝 | Back Home Training,28,5,코릴라,0
67543aaa2442a0b834eca30e,dF_thCwgo7E,허리 강화 홈트레이닝 운동 | Lower Back Home Training,hometraining​​​​​​ #홈트레이닝​​​​​​ #허리운동 집에서도 편하게 할 수 있는 허리 강화 운동! ☑️ homepage ...,등 홈트레이닝 | Back Home Training,564,11,FUN FIT [펀핏],0
67543aaa2442a0b834eca310,QGuvjNU9FF4,#barreworkout #홈트 #workout #barre #pilates #필라테스 #홈트레이닝 #바레 #ballet #발레 # hometraining #legworkout,,등 홈트레이닝 | Back Home Training,20,15,Yukihaase,0
67543aaa2442a0b834eca311,aUz7tYnqAiE,#운동하는여자 #홈트 #60대몸짱 #시니어모델 #fitmama #seniormodel #hometraining,,등 홈트레이닝 | Back Home Training,61,6,nyhappysue 뉴욕해피쑤,0
67543aaa2442a0b834eca312,6G6qMdJ7WBI,#hometraining #pullups #철봉 #홈트 #홈트레이닝 #꾸준히 #풀업,,등 홈트레이닝 | Back Home Training,36,8,코릴라,0
67543aaa2442a0b834eca314,-1_JueabRoE,#hometraining #pullups #철봉 #홈트 #홈트레이닝 #꾸준히 #풀업 #코릴라,,등 홈트레이닝 | Back Home Training,30,5,코릴라,0
67543aaa2442a0b834eca315,WIHy-ZnSndA,17 Min Strength Training Workout for Beginners - Beginner Workout Routine at Home for Women &amp; Men,Download the FREE HASfit app: Android http://bit.ly/HASfitAndroid -- iPhone http://bit.ly/HASfitiOS Visit ...,등 홈트레이닝 | Back Home Training,1088,79981,HASfit,0
67543aaa2442a0b834eca316,AndgB_deS7E,하체 운동 전 필수 스트레칭(꼭 해주세요!!) #다이어트 #홈트레이닝 #diet #hometraining #스트레칭 #교정운동 #shorts,,등 홈트레이닝 | Back Home Training,14,65,원동력,0
67543aaa2442a0b834eca317,-7YZe1ToQfc,STOP training your ABS like this!!,"Alright quick tip, if you wanna grow your abs, stop doing all these fancy exercises that keep your back in a flat position.",등 홈트레이닝 | Back Home Training,33,280217,Max Euceda,0
67543aaa2442a0b834eca319,YRGOCeRneg0,#hometraining #꾸준히 #풀업 #철봉 #홈트 #홈트레이닝 #pullups #코릴라,,등 홈트레이닝 | Back Home Training,30,3,코릴라,0
67543aaa2442a0b834eca31a,wo_v6TMmBvg,홈트레이닝 홈트 필라테스 근력운동 다이어트 여자근력 초보 home training 힙운동 힙업운동 애플힙 만들기 운동 홈트 여자 힙업운동전후 glute workout #오운완,,등 홈트레이닝 | Back Home Training,20,3,kechabee,0
67543aaa2442a0b834eca31b,-rwOi5vOYco,옆구리살 뒷구리 러브핸들 삭제 #틈새운동 #전신운동 #hometraining #린쥬운동습관,,등 홈트레이닝 | Back Home Training,7,4979,rinjoo__린쥬 하루1분 틈새운동,0
67543aaa2442a0b834eca31c,jkY7MLbiIZg,"홈트레이닝 주짓수 드릴 (브릿지 등)/ BJJ Drills for Home Training, Shoulder Bridge, etc.","자세한 설명은 아래 링크 보세요. https://blog.naver.com/ericc2/221909612302 숄더 브릿지, 숄더 브릿지 일반 속도 뻠프 테크니컬 ...",등 홈트레이닝 | Back Home Training,101,4,Eric Seo,0
67543aaa2442a0b834eca31d,JjjyvAnfnGY,#hometraining #pullups #철봉 #홈트 #홈트레이닝 #꾸준히 #풀업 #코릴라,,등 홈트레이닝 | Back Home Training,40,6,코릴라,0
67543aaa2442a0b834eca31e,-PlqFJPwS3w,홈트레이닝 홈트 필라테스 근력운동 다이어트 여자근력 초보 home training 힙운동 힙업운동 애플힙 만들기 운동 홈트 여자 힙업운동전후 glute workout #오운완,,등 홈트레이닝 | Back Home Training,25,4,kechabee,0
67543aaa2442a0b834eca31f,bdOyWrl0QtU,[칼로바이 X 김계란] STEP 2.홈트레이닝편(HOME TRAINING),빡빡이 아저씨 김계란과 함께하는 웜업 스트레칭으로 몸풀기 완료 하셨나요? ☆ 스텝2 - 홈 트레이닝 ☆ 집에서 할 수 있는 효과적인 ...,등 홈트레이닝 | Back Home Training,467,32,칼로바이calobye,0
67543aaa2442a0b834eca320,LEeUGDyNVmg,등살 팔살빠지는 전신운동 #전신운동 #틈새운동 #hometraining #팔살빼기 #등살빼기 #shorts,,등 홈트레이닝 | Back Home Training,8,4498,rinjoo__린쥬 하루1분 틈새운동,0
67543aaa2442a0b834eca321,mN_NZHec3_M,Back Training BACK HOME with Bros Rob and Kevin | Tiger Fitness,SUBSCRIBE to our channel: http://bit.ly/subTigerFitness Keep it healthy at home with our Cooking w/Kara Playlist!,등 홈트레이닝 | Back Home Training,335,544,Tiger Fitness,0
67543aaa2442a0b834eca322,c2gBvPApJCY,#코릴라 #hometraining #pullups #철봉 #홈트 #홈트레이닝 #꾸준히 #풀업,,등 홈트레이닝 | Back Home Training,30,1,코릴라,0
67543aaa2442a0b834eca323,0FDQCIViqZs,#hometraining #pullups #철봉 #홈트 #홈트레이닝 #꾸준히 #풀업,,등 홈트레이닝 | Back Home Training,42,2,코릴라,0
67543aaa2442a0b834eca324,9qVHA5zW67Q,#hometraining #pullups #철봉 #홈트 #홈트레이닝 #꾸준히 #풀업 #코릴라,,등 홈트레이닝 | Back Home Training,40,4,코릴라,0
67543aaa2442a0b834eca325,HvxqNYyLZN0,2023.09.08 #소도구운동 #홈트 #고대운동 #클럽벨 #exerciseequipment #hometraining #clubbell #12kg #gammacast #감마캐스트,,등 홈트레이닝 | Back Home Training,35,5,Grip_Spin_365,0
67543aaa2442a0b834eca326,dazn2cIWpQQ,간단한 홈 트레이닝 루틴  Simple home training routine #동기부여#자기계발 #운동  #motivation  #self-improvement #workout,gunner건빵 - Please subscribe and like. Thank you #동기부여#자기계발 #운동 #motivation #self-improvement #workout.,등 홈트레이닝 | Back Home Training,44,1,SMIK(ShortMainInfoKnow),0
67543aab2442a0b834eca329,2wUqBohlHm4,실시간 홈트 어깨운동 30분 ! LIVE Shoulder HomeTraining,승민채 공식 인스타그램 (Minchae Seung's Official Instagram) www.instagram.com/minchae.diet 승민채 다이어트 클래스 (Minchae ...,어깨 홈트레이닝 | Shoulders Home Training,1800,204,민채다이어트,0
67543aab2442a0b834eca32a,XfwHazfXNy8,home training morning workout 아침 어깨운동 홈트,,어깨 홈트레이닝 | Shoulders Home Training,25,54,다라밸diet life balance,0
67543aab2442a0b834eca32b,X00GlTzfQP8,#38 어깨통증을 잡는 쉬운 홈트레이닝 Easy home training to eliminate shoulder pain,어깨통증 #pain #중년운동 어깨의 통증으로 부터 일상적인 생활에 불편함을 느끼는 중년분들이 많습니다. 오십견이라는 대표적 어깨 ...,어깨 홈트레이닝 | Shoulders Home Training,686,17,엄마의 건강,0
67543aab2442a0b834eca32e,Hw0g2W0tYEs,가압 홈트레이닝 (이두+어깨 운동) EP. 4-1 / KAATSU HOME TRAINING EP. 4-1,압 홈트레이닝 (이두+어깨 운동) EP. 4-1 / KAATSU HOME TRAINING EP. 4-1.,어깨 홈트레이닝 | Shoulders Home Training,762,4,BFR KOREA (비에프알코리아),0
67543aab2442a0b834eca330,TSAnguY7lI4,Have you explored all the amazing ways to use a rowing machine? 🚣💪,This routine is perfect for efficiently sculpting your shoulders and back while burning fat. Drop a if you're ready to try these ...,어깨 홈트레이닝 | Shoulders Home Training,13,3,Merachfit,0
67543aab2442a0b834eca331,PvPpd3Rys9c,Chapter#2[팀케이짐 홈트]HOME TRAINING/홈트레이닝/하체운동/어깨운동,층간소음제로 #홈트 #팀케이짐 #diet 두 번째 영상입니다^^ 상하체 전신운동 오늘 다 같이 집콕 운동해요! 팀케이짐 홈페이지 ...,어깨 홈트레이닝 | Shoulders Home Training,674,13,팀케이짐,0
67543aab2442a0b834eca332,ccLoSTz0a_I,How To Grow Bigger Shoulders At Home (NO WEIGHTS WORKOUT),"If you want to build shoulders at home, you need to focus on hitting all of the three heads of the shoulders. Because adequately ...",어깨 홈트레이닝 | Shoulders Home Training,520,32627,Jeremy Ethier,0
67543aab2442a0b834eca333,JoT6v6CsB4k,전신 군살 탈탈 터는 제자리운동🔥 #홈트레이닝 #홈트추천 #hometraining #workoutathome #다이어트,,어깨 홈트레이닝 | Shoulders Home Training,10,57,헬로라,0
67543aab2442a0b834eca334,BZDvFJTUt_8,Sunday hometraining 일요일 홈트,집에서 하는 프론트 레이즈~! #frontlateralraise #frontraise #frontraisedumbells #shoulders #shoulderworkout #lateralraise #어깨 ...,어깨 홈트레이닝 | Shoulders Home Training,20,6,꽈남KKUANAM,0
67543aab2442a0b834eca338,o23NddM6FQ8,Simple Home Training - 3 Shoulders Home Workout Exercises,"How to workout your shoulders quickly and simply at home. Home training for a quick & simple workout, all you need is a pair of ...",어깨 홈트레이닝 | Shoulders Home Training,255,6089,Alon Gabbay,0
67543aab2442a0b834eca339,2jJDWY0MeP0,[ 홈트 ] 펌핑감 좋은 어깨운동루틴 (with Thera Band)  | Home training Deltoid workout with Thera Band 💪,안녕하세요 블랙가우르 이상우 트레이너입니다. 코로나 때문에 어디 나가기 힘드시죠? ㅜ 그래서 집에서도 밴드!!만 있으면 어깨운동 ...,어깨 홈트레이닝 | Shoulders Home Training,1717,12,black gaur,0
67543aab2442a0b834eca33b,h4c-VNqTZko,팔살 뱃살 탈탈 털어주는 #전신운동 #틈새운동 #hometraining #shorts,,어깨 홈트레이닝 | Shoulders Home Training,17,1165,rinjoo__린쥬 하루1분 틈새운동,0
67543aab2442a0b834eca33c,3fYpHE3NXbI,STOP doing your DIPS like this!,"Many people think that doing dips completely upright will isolate your triceps. However, this just puts your shoulders in a ...",어깨 홈트레이닝 | Shoulders Home Training,25,64410,Max Euceda,0
67543aab2442a0b834eca33d,XW-zlHtTIiI,[SHOULDER BELL] shoulder workout 4min tabata home training / [숄더벨] 어깨운동 4분 타바타 홈트레이닝,https://link.inpock.co.kr/shoulderbell 집에서 숄더벨 만으로 어깨뽕 만드는 루틴.,어깨 홈트레이닝 | Shoulders Home Training,295,0,숄더벨,0
67543aab2442a0b834eca33f,KDe3Ppm66aY,#hometraining #pullups #철봉 #홈트 #홈트레이닝 #꾸준히 #풀업,,어깨 홈트레이닝 | Shoulders Home Training,58,14,코릴라,0
67543aab2442a0b834eca343,CC3dLVG4GH8,35 Minute Arms and Shoulder Workout at Home for Women &amp; Men - Dumbbell Shoulder and Arm,Download the FREE HASfit app: Android http://bit.ly/HASfitAndroid -- iPhone http://bit.ly/HASfitiOS Instructions for 35 Minute Arms ...,어깨 홈트레이닝 | Shoulders Home Training,2249,10599,HASfit,0
67543aab2442a0b834eca344,cUksiCudeeg,2023.08.23 #소도구운동 #홈트 #고대운동 #메이스벨 #exerciseequipment #hometraining #ancientexercise #macebell #6kg,,어깨 홈트레이닝 | Shoulders Home Training,37,5,Grip_Spin_365,0
67543aab2442a0b834eca345,OBbUtlZN0SI,The BEST Shoulder Mobility Exercise!,"If there is a KING of shoulder mobility exercises, it would be Shoulder Dislocates! This exercise truly allows our shoulders to move ...",어깨 홈트레이닝 | Shoulders Home Training,59,35846,SaturnoMovement,0
67543aab2442a0b834eca348,jBPdbt0Fxb4,Complete 10 Min Shoulder Workout | No Equipment,Join Chris Heria as he shows you a Complete 10 Min Shoulder Workout You Can Do From Home. Learn How to Effectively build ...,어깨 홈트레이닝 | Shoulders Home Training,833,19965,THENX,0
67543aab2442a0b834eca34a,LC9pzeQgQiU,#소도구운동 #홈트 #hometraining #고대운동 #ancientexercise #persianmeels #페르시안밀 #4kg,,어깨 홈트레이닝 | Shoulders Home Training,32,5,Grip_Spin_365,0
67543aab2442a0b834eca351,eE-X5XJNT-o,Shoulders and biceps CRAZY home workout! 🔥🔥🔥 For all my ladies 😍,,어깨 홈트레이닝 | Shoulders Home Training,24,10,Home Fitness Mishel,0
67543aab2442a0b834eca352,Ud7htFoN76A,#hometraining #풀업 #꾸준히 #철봉 #홈트 #홈트레이닝 #코릴라 #pullups,,어깨 홈트레이닝 | Shoulders Home Training,34,4,코릴라,0
67543aab2442a0b834eca354,clmYVrj_iic,#hometraining #풀업 #꾸준히 #철봉 #홈트 #홈트레이닝 #pullups #코릴라,,어깨 홈트레이닝 | Shoulders Home Training,61,0,코릴라,0
67543aab2442a0b834eca355,h84uX9qnqEw,#shorts#pilates#fitness#shoulder#hometraining#어깨재활,어깨 재활을 위한 홈트레이닝 운동법을 배워봅시다! 필라테스 강사님과 피트니스 트레이너 강사님과 함께! Let's learn home training ...,어깨 홈트레이닝 | Shoulders Home Training,39,9,EVE TV 이브TV,0
